WFCM17C38,,308080037,37,8025000,120,,0.04283,0.04283,20170706,0,Y,Y,1,3,Y,3,20190705,20270205,20270205,L(24) GRTR 1% or YM(91) O(5),,,,,,,,,,,1,,,,,,N,,,119,,20270606,8025000,0.04283,0.0006154,,,,,0.000005,0.0422096,29597.31,1,Hughes Airport Center,250 Pilot Road,Las Vegas,NV,89119,Incomplete,OF,70122,,1999,1092441.63,3.13,14540000,20170329,1,1653867.66,561426.03,,N,,,Y,Y,1,,,,,949394,2.72,,Barclays,N,,0,WL,20170509,120,,1
WFCM17C38,,410939522,38,7725000,120,360,0.0486,0.0486,20170711,0,N,Y,1,3,Y,2,20190810,,20270310,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270611,7715475.22,0.0486,0.0001404,,,,,0.000005,0.0484546,40811.03,1,Boardwalk Shopping Center,23535 West Interstate 10,San Antonio,TX,78257,Incomplete,RT,40182,,2004,698836,1.43,11500000,20170223,1,1075645,376809,,N,,,Y,Y,1,,20190811,,,637125,1.3,,WFB,N,,0,WL,20170601,,,1
WFCM17C38,,308080039,39,7700000,120,360,0.04974,0.04974,20170706,0,N,Y,1,3,Y,2,20190805,,20270305,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270606,7690703.5,0.04974,0.0006404,,,,,0.000005,0.0490946,41213,1,41725 Ford Road,41725-41865 Ford Road,Canton,MI,48187,Incomplete,RT,20902,,2010,719730.2,1.46,11850000,20170421,1,895923.65,176193.45,,N,,,Y,Y,1,,20190806,,,683359.6,1.38,,UBSAG,N,,0,WL,20170515,,,1
WFCM17C38,,410940036,40,7700000,120,360,0.0455,0.0455,20170711,0,N,Y,1,3,Y,2,20190810,,20270310,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270611,7689951.97,0.0455,0.0001404,,,,,0.000005,0.0453546,39243.86,1,Mini Self Storage & RV,15311 Hesperian Boulevard,San Leandro,CA,94578,Incomplete,SS,100157,,1978,743366,1.58,11550000,20170404,0.82,1263970,520604,,N,,,Y,Y,1,,20190811,,,714456,1.52,,WFB,N,,0,WL,20170601,,,1
WFCM17C38,,883100706,41,7687500,120,360,0.052,0.052,20170606,0,N,Y,1,3,Y,2,20190805,,20270205,L(26) D(90) O(4),,,,,,,,,,,1,,,,,,N,,,118,358,20270506,7670775.86,0.052,0.0001404,,,,,0.000005,0.0518546,42212.9,1,Crystal Park Plaza,101 East Old Settlers Boulevard,Round Rock,TX,78664,Incomplete,OF,58613,,1998,869868.52,1.72,10500000,20170407,0.98,1642126.96,772258.44,,N,,,Y,Y,1,,20190806,,,725655.07,1.43,,Barclays,N,,0,WL,20170428,,,1
WFCM17C38,,300571714,42,7300000,120,360,0.0485,0.0485,20170706,0,Y,Y,1,3,Y,5,20190805,,20270305,L(25) D(91) O(4),,,20200706,,,,,,,,1,,,,,,N,,,119,360,20270606,7300000,0.0485,0.0001404,,,,,0.000005,0.0483546,30487.64,2,Clifton Park Self Storage Portfolio,Various,Clifton Park,NY,12065,Incomplete,SS,87132,,,675524,1.46,11050000,20170327,0.92,985490,309966,,N,,,Y,Y,1,,20190806,,,662649,1.43,,RMF,N,,0,WL,20170608,36,,1
WFCM17C38,,300571706,43,7200000,120,240,0.0506,0.0506,20170706,0,N,Y,1,3,Y,2,20190805,,20270305,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,239,20270606,7182604.22,0.0506,0.0001404,,,,,0.000005,0.0504546,47755.78,1,Hampton Inn & Suites Elyria,1795 Lorain Boulevard,Elyria,OH,44036,Incomplete,LO,,97,2013,1144147,2,13300000,20170401,0.7,3108882,1964735,,N,,,Y,Y,1,,20190806,,,1019791,1.78,,RMF,N,,0,WL,20170601,,,1
WFCM17C38,,308080044,44,7050000,120,360,0.0519,0.0519,20170511,0,N,Y,1,3,Y,2,20190810,,20270210,L(27) D(90) O(3),,,,,,,,,,,1,,,,,,N,,,117,357,20270411,7026380.74,0.0519,0.0001404,,,,,0.000005,0.0517546,38668.78,1,North Towne Commons,821 Alexis Road,Toledo,OH,43612,Incomplete,RT,98268,,1990,727896,1.57,10040000,20170203,1,1243653,515757,,N,,,Y,Y,1,,20190811,,,646739,1.39,,CIIICM,N,,1,WL,20170315,,,1
WFCM17C38,,308080045,45,7000000,120,360,0.0506,0.0506,20170611,0,N,Y,1,3,Y,2,20190810,,20270310,L(26) D(91) O(3),,,,,,,,,,,1,,,,,,N,,,118,358,20270511,6984317.06,0.0506,0.0001404,,,,,0.000005,0.0504546,37834.62,1,Burt Estates MHP,300 North Daley Street,Diamond,IL,60416,Incomplete,MH,,187,1972,618912,1.36,10550000,20170308,0.95,1179231,560319,,N,,,Y,Y,1,,20190811,,,609562,1.34,,CIIICM,N,,0,WL,20170504,,,1
WFCM17C38,,308080046,46,6750000,120,360,0.048,0.048,20170711,0,N,Y,1,3,Y,2,20190810,20270310,20270310,L(25) GRTR 1% or YM(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270611,6741585.09,0.048,0.0001404,,,,,0.000005,0.0478546,35414.91,1,Cardiff Plaza,6701 Black Horse Pike,Egg Harbor,NJ,8234,Incomplete,RT,139506,,1963,704430.39,1.66,10500000,20170328,0.87,1310495.95,606065.56,,N,,,Y,Y,1,,,,,576815.39,1.36,,CIIICM,N,,0,WL,20170609,,,1
WFCM17C38,,308080047,47,6000000,120,360,0.052,0.052,20170606,0,N,Y,1,3,Y,2,20190805,,20270205,L(26) D(90) O(4),,,,,,,,,,,1,,,,,,N,,,118,358,20270506,5986947.02,0.052,0.0007154,,,,,0.000005,0.0512796,32946.65,1,Candlewood Suites New Bern,3465 Dr. Martin Luther King Junior Boulevard,New Bern,NC,28562,Incomplete,LO,,81,2010,963252,2.44,10100000,20170314,0.82,2029747,1066496,,N,,,Y,Y,1,,20190806,,,882062,2.23,,RMF,N,,1,WL,20170505,,,1
